path	bytes	sha256	category
scripts_figures/fig2_ac_only.py	6136	81aef027f2b3b40b30190573947a749dfd3a5dd07f13d7fe4ff69005090d8d53	figure_scripts
scripts_figures/fig3.py	4600	9bc24860ecfd0780c4652cbc75578e1a01de87b401cc6b3d4f473d95a43f4128	figure_scripts
scripts_figures/fig4.py	9750	20ddbaec2e499a03c22934ba693b8259e91d8478d7be0418c6a94ad1ad4c8a94	figure_scripts
scripts_figures/fig5.py	6724	e3f889f4c39a30c7fe09b7400ea4cbb977259fd75e735f3ddf4548a5bf6b3fd5	figure_scripts
scripts_figures/fig6_2x2.py	14338	8d5a987587b6567fbaf86a2cc936a51ce0cafc1bb9ec9cb37133e9a19101b89d	figure_scripts
scripts_figures/fig6_adonly.py	8390	eb4414eefdd2e41356861af411bdb61f6763795b1cf002ebcdaab9ef9859b4ef	figure_scripts
scripts_figures/figS.py	23170	f7110bcf6c1c0caf07a857947d1da7c06101c64cdc39d15dc75c8795334eaa26	figure_scripts
scripts_figures/figS9_render.py	5751	4854274fc0c3c461b471bb3960d07ed3291236737983f3e3381a107c2d8b5f3a	figure_scripts
scripts_figures/fig_common.py	16140	3bccfe4a97a5d76ca9e85a7514596343db6dd16c655b744ddc3286a9fcce4ac5	figure_scripts
scripts_figures/tech_qc.py	2894	b25f3061bab12e592fb01bd93e2e417f5aa0cd2e1b2e04a1af1effadf8a7c3e4	figure_scripts
scripts_figures/verify_fig6_value_identity.py	3927	71a0ea8ec0e0d6481057bddee3b5b5ba7743dc2e453eba97e1311a2bbff2c8e0	figure_scripts
scripts_python/B35_compare_engines.py	6327	5af57acea1742cea07548920853765801acd35809913cb55283bf0dba6f53cd4	analysis_scripts_python
scripts_python/B35_deepdive.py	3922	dc3ac47ff2363ee659abf6fd981ac49938e9e2291ad140d87ed2248b1b7f4ad1	analysis_scripts_python
scripts_python/B35_final_annot.py	3150	ab5ca0993e65edf5e617d547758b3aa72232e4c43fc343cbb0c13c609efc5341	analysis_scripts_python
scripts_python/b3_download_libs.py	929	911d5c0ada84a8404e6776fb58396c0b1897253b14fce796137ac11a5a23a6fa	analysis_scripts_python
scripts_python/b3_gene_map2.py	2460	1809e40ad0c6fd84b95951d9fd67611d3064a9174a22aec2c22cbe2b9984653f	analysis_scripts_python
scripts_python/b3_step01_load_verify.py	5850	6359bb4e16a6c09f0515abfaf1895b7d2fc9fecabfd73dc2fb4f995bcddc3449	analysis_scripts_python
scripts_python/b3_step02_run.py	4132	0c03cc4a051f05a465a58ac5834b3d9cb08b38b3f00558cd7447d617510bdc22	analysis_scripts_python
scripts_python/b3_step03_sensitivity.py	2547	8abe1732e128be185985145b1576cf45078163d392749b7a5bde28c8105147cc	analysis_scripts_python
scripts_python/b3_step04_diag.py	10942	fb880afd4c55668762fb0bacfafde9be635f6b2d4e8d8e60441072cc7b43d0e9	analysis_scripts_python
scripts_python/b3_step06_arch.py	4827	0122eb8611281b66cc7b372761e62419f2dccc6b0458c3d918533ac57491fada	analysis_scripts_python
scripts_python/b3_step07_gsea.py	2676	41e802d752c8d79ae8d4d54766b9cb08a1a6571c4298f6bd0f169be6f5d0fa64	analysis_scripts_python
scripts_python/b3_step08_gsea_summary.py	3714	374d0865803b45f6e5e5ed23362936e471b1bf9db461d90e3cf8577a3fc086bc	analysis_scripts_python
scripts_python/b3_step09_evidence.py	4463	ec508fa1dcd4ac3c83655d9f3abb981f6c433ad124648ec112f6e0cbbab8ef88	analysis_scripts_python
scripts_python/b3_step10_gsea_points.py	3320	d0baed1357d33eaf372a04d5a6c8ca1b5dc9face544a2edc844063edb623c33c	analysis_scripts_python
scripts_python/c2_11_stepA.py	6000	85e8e9f01c3c36a95c81682dca5091ffb79ce46b71885dba286e49208d38c1b7	analysis_scripts_python
scripts_python/c2_11_stepB.py	8972	8f27f3991cb4d2380eec8b26625d0c08955c92d5bef3589ca581834208d50da3	analysis_scripts_python
scripts_python/c2_11_stepB2.py	4846	6e0913aa1f5632da799b7fd0ee6b2d328b0b658a1b68d70ed145c9db02841e7a	analysis_scripts_python
scripts_python/c2_11_stepC.py	3703	67c56b62fa93741eec99c370d46784aadfdfe6ccba3aef802425983143b8efb1	analysis_scripts_python
scripts_python/c2_layerb_prep.py	3978	2df88583bca9883391474499cbbf19a95b107cfe8f88f2532f8b06a7335f83e6	analysis_scripts_python
scripts_python/c2_layerb_run.py	4152	15d67ab8daeba7fc228725cb6e62703f15f9c7a6651eaf464cf7a4ec6433e0c2	analysis_scripts_python
scripts_python/c3_figures.py	11891	80db3dd66f7d66112560eb2dbec5ef6b98b4366f152892bda2fe9c509c051810	analysis_scripts_python
scripts_python/c3_finalize_tsv.py	9651	213eb469020c3d738454a1b283b46d844f3c7fe4159a2b860d844e38445dad65	analysis_scripts_python
scripts_python/c3_main_analysis.py	8964	2ccfc166c2e59d97e06b4503825b272a4b97f580d1f93c06f15ac34dca666f35	analysis_scripts_python
scripts_python/c3_rebuild_primary.py	4243	4ca8219d9289a41069fd0ed44806f15cda04bb94eaecdb9af82e56994ff55c30	analysis_scripts_python
scripts_python/c3_rebuild_robust.py	6534	d6735d9346c3f86cbd0a2e63682012c05c93f1e0b5dc91b3a8063cee3aadc9c0	analysis_scripts_python
scripts_python/c3_robust_genegene.py	4762	d70898590e1f3e903d58fa631c8e886b93c8c4be94b9e776df4e15bcd51cf4bf	analysis_scripts_python
scripts_python/c3_robust_part1.py	8812	b2df1d495d9c446d2a0f0e15d7ea3c56911e5d9778402ef9e880004bec6f2c27	analysis_scripts_python
scripts_python/download_tcga.py	2154	44022de2ecfcfddb3973a24bcfd270e9b33df7a3c653979336ccf7b3d58205e3	analysis_scripts_python
scripts_python/null_batch.py	4638	483acc090588a863042ec57da16237dac3afa9ca4bb8c481699b9803c5afdfae	analysis_scripts_python
scripts_python/prep_matrices.py	4440	f7b8f36bc503ac64064d45f46ccd287e23bf1a996ef5d849b05f2106b14c99d7	analysis_scripts_python
scripts_python/prep_sets.py	3382	ca50736cd4d3dc9ae5e80966ebadace2f7ed6965f5a19b800dcabc0f4cec7078	analysis_scripts_python
scripts_python/run_layerb_batch.py	1165	dfeb8b84331007ef514cff4996c563daaaa9d51b69e0c11fc0227ff05b4cbd45	analysis_scripts_python
scripts_python/scRNA_lib.py	4713	b7f3feddaf43c65d58790ab510e0d22dedf2efda3fa20b9e7d1522284a9c2f13	analysis_scripts_python
scripts_python/score_ssgsea.py	2303	b718cb57c9d95cb2de5aeffabbfe52ba5946406c64c12d7adc1db365dbb314d0	analysis_scripts_python
